pubdate,views,dislikes,likes,key,duration,id,mult,title,nb_recommendations,depth,recommendations,channel
2020-04-22,185337,284,2955,['1befcj'],275,C6HftoUE9c8,0.047862478682094006,‘Terrible Failure’: Trump Blasted For Poor Leadership During Coronavirus Pandemic | MSNBC,10,1,"['pKlSvrKpuD8', '0Zixm-bB7e4', 'ul_dHLfNF5U', 'ROrb-El01Fo', 'TTzwdmpbbHA', 'z-kL3BrGqc4', 'r2xPTP5hr6o', 'jv1gCFy3iMI', 'IxlqHsyfezs', 'ffEVhvIrbC8', '7P_stDcFjAM', 'JBCicP17ZFY', 'xyY6nR_PyQ8', '220ksmTROtk', 'fXD-yE2asCY', 'TSO5ZZrsBkk', 'DmY28NBeuRY', '5IpUvD8BsUY', 'iSGv8BLdbQs', '36qBIisHm50']",MSNBC
2020-04-21,1427196,3167,8759,"['1abifh', '1bbcfh', '1bcefh', '1bebch', '1beheh', '1bifh', '1bjgfh', '1cbifh', '1eicfh', '1fhjjh', '1gfhfh']",453,U0ZjT64im7k,0.49776977829378205,Trump Talks Reopening U.S. As CDC Warns Of A Second Worse Coronavirus Wave | The 11th Hour | MSNBC,104,1,"['pKlSvrKpuD8', 'DmY28NBeuRY', 'PxDK95Q5qN0', 'jyOnfK_UMV4', '0Zixm-bB7e4', 'GCSXNGc7pfs', 'rEfpMxNeDkQ', '72CtMFyAmjs', '0WKp9HQZsn4', 'zdR-I35Ladk', 'BPnWazsVOok', 'fXD-yE2asCY', 'z-kL3BrGqc4', 'jECjkKfdlF8', 'E0WI_lbztOE', 'ffEVhvIrbC8', 'xyY6nR_PyQ8', 'ly6pz1_AKiE', 'MfgIXP4NWjw', 'rmfdpX0wG6c']",MSNBC
2020-04-14,473249,158,6678,"['1eedah', '1eedih', '1fhcah', '1fhcih']",447,f4DaMNrRqg8,0.28717487209256604,"Jack Black on Quarantine, Joining TikTok, & Homeschooling His Kids",60,1,"['MOYBlOBhQWE', 'WnnoDtjDqiI', 'QoXdXPg_8dg', '18uDiAjPAdg', 'D9NPZnBlmvo', 'zbrGNAY9gGs', 'PWL4u6Z5fR0', 'WTQ6Csx47RM', 'Z0xSdI72ZnQ', 'DmFppIsQk_o', 'rS-APKpLvMc', 'm5Kt6A38Ki0', 'vWSf6XZPRjs', 'lfxCDF27hYQ', 'SlUIkNxZAls', 'Jccvh47hIPA', 'F5DCq0FbzpE', 'dfswB9y3WEU', 'KFi-6Zvcmqo']",Jimmy Kimmel Live
2019-03-28,130300,54,1668,['1efjed'],761,PRrPPbZTxXE,0.047862478682094006,The CORRECT Wrist Movement For Consistent Golf Ball Contact ✅,10,1,"['eXlnbcfcO_A', 'GgQr_WvGNh8', 'RjUttlfDE5k', 'g9hBF4n09Mw', 'HwW1ABPxYYk', 'U8omDBRX1jI', 'xiJMymmNFwI', 'BRnYE6vhLEo', 'rs29UGMAwNM', '6_cnWdrWIwU', 'GeFgaJAhANo', 'jq4a5e92ee4', 'iMIZrideZiE', 'OjVaeDAWQ9Q', 'nMa2LJbhCJE', 'huSFazfYBNU', 'ZiTTHzsgbgs', 'GG_pxKw91ec']",Athletic Motion Golf
2020-02-12,2473229,1744,50900,"['1aggdg', '1bagdg', '1bjfdg', '1djgdg', '1egajg', '1egbhg', '1egdg', '1fcgdg', '1gagdg']",263,1Jn03wW0Slw,0.526487265503038,Everything Is Stupid - Coronavirus Misinformation & Racism | The Daily Show,110,1,"['cof3YrF-_K0', 'uEmUJcHysds', 'pvDXtJBwXAM', 'rX8jZTN0CdU', 'UBQl3JwjRP4', 'SgXdS-hvVE8', '0xK1DJ691sE', 'MauZdBmffo8', 'g0MkYazCxyA', 'X2pfT-B0kqA', 'NEoOJ0uRskY', 'v5pW_Mqt6dU', 'PpV_5-tCS-c', '7UcJtY-aFsg', 'z39RgxoiXPE', 'CikXQvz57ZU', 'ux8GZAtCN-M', 'DFZb2qBIrEw', 'wShmHky5P4E', 'mBbOF8LVCj4']",The Daily Show with Trevor Noah
2019-09-30,11296,15,378,"['1gicbc', '1gjjbc']",1711,xgxx2jNEU-c,0.110083700968817,Journey Through the Oldest Christian Country in the World,23,1,"['4JpTdRkhaGg', 'AJ1V00eut3s', 'XGkYZeOstv4', 'wzIj_wKmtL8', 'U4OB3e5Q-oM', 'IJCy64adY3Y', '_otlhyWO09M', 'V1oELoqCUyM', '3XjFYSfBsAc', 'xN-bPlB5C_k', 'LAHu0NW2HQs', '4bzhpwUrqp0', 'NjvK6ehqySw', 'x6vNedgVVJs', '05vgCocjWdc', 'z7atox9HWFw', 'bwThS7NKPFo', 'S7SQoQj9868', 'j8ZrAaW2j4Y', 'K9mqPKyGCpA']",CBN News
2020-04-15,1029228,2265,36550,"['1bdgif', '1ehgif', '1gcgif']",181,1t-GzuZukQs,0.13880118817807302,Michigan Health Care Worker Blasts 'Idiots' Protesting Stay-Home Order | The 11th Hour | MSNBC,29,1,"['dRFbwjwQ4VE', 'FTXbb2Cz2Uc', 'b25KeOzkpPA', 'PJbrLl7ayoQ', 'mxebsmN_t4M', 'ObLaMLK5tzs', 'faI8kacPGbQ', 'ltvrbUOuQzE', 'trlE44boOBM', 'WkTJLS60A_c', 'z-kL3BrGqc4', 'HEabFNfpEk0', '9Eg-myT7PDE', 'NFvU5AGs02U', 'aA-GoeFGyIc', 'Q0yiXraarCo', '220ksmTROtk', 'z_e7QPuNaZo', '0Zixm-bB7e4', '72CtMFyAmjs']",MSNBC
2020-04-21,376833,554,4008,"['1fhajh', '1fhffh', '1fhjhh']",376,0s683ib1i5I,0.14358743604628302,CNN reporter returns to Wuhan after 3 months. See what it looks like now,30,1,"['GjPrOmF0C8I', '7uJ_G9Dddoo', '6Ln4PfTwf-E', 'Gc9K0UP9gkE', 'JRfTABlqGZQ', 'bu3Fum2ozwI', 'yrxYhv2O3wU', 'nMv1F6BXcEE', 'ul_dHLfNF5U', 'jXT_Jv3sCcY', 'nSG_8EZ6cUc', 'osExBiFcELc', 'UvyazdooRgA', '72CtMFyAmjs', 'ZDzfb_KyllA', 'jv1gCFy3iMI', 'KZ-tCc3S8V8', 'ly6pz1_AKiE', 'KyOxKyupxhM', 'APoSHB9pQk8']",CNN
2016-03-14,12682111,2405,169907,['1ieige'],805,ZPrAKuOBWzw,0.038289982945675004,"Hamilton cast performs ""Alexander Hamilton"" at White House",8,1,"['PEHKBckBcr4', 'YshgmStEZh0', 'uV4UpCq2azs', 'E8_ARd4oKiI', 'b5VqyCQV1Tg', '0wboCdgzLHg', 'AH7rPkRRJZ8', 'cqvVL8IurMw', 'XLFEvHWD_NE', 'WNFf7nMIGnE', 'Ap9JWCFeNUI', 'OM7R6xmuz-Y', 'w31jboLYcH4', 'a_TvKH-qEJk', 'rsfSvwXqn7E', '_edbv-LPX9c', 'yCEtUP5w5Y0', 'XUZUxoUHnu8', '0ECzlMYRKLg', 'vLPXNvtQOA8']",CBSN
2017-01-19,5027032,1462,68716,['1igife'],510,pvXJnukCFoo,0.08615246162777,Betsy DeVos Gets Grilled: The Daily Show,18,1,"['EDxCK4fi_sA', 'nV5fXPVeZoQ', 'GKPIae1_LYw', 'wKZSm2kecnA', '7y1xJAVZxXg', 'F2xv4fba65U', 'GgHRGgViWfY', '5MSQm3hqEUU', '_IPykdnv0fg', 'rs2RlZQVXBU', 'Ym1NLvmcl0k', '5N4Jqn-4n-U', '5I1v7aXYitI', 'NzDhm808oU4', 'btaEDH775ko', '1fEpScnNLfs', 'c1nIqzwXT-s', '7MWxq80oze0', '9P1IVQJdVvE', 'Cu07QRP82N0']",The Daily Show with Trevor Noah
2017-10-09,25595,15,193,"['1ajhdi', '1dfhdi', '1idcdi', '1iihdi', '1jeidi']",4161,yy-E4gb6QWE,0.25845738488331,Pod Save America Takes Hyde Park,54,1,"['Wnx1nhEmTys', 'JpthyTICiXA', 'zFbaesLEa4g', 'irbqNr3-VJo', 'obsZmIBOUeo', '8B2ihh71mMQ', 'Dzwy_2J4qLk', 'FT67OnEXGFQ', 'G1TcZTma9n4', 'e-9XAzwIZ-8', 'ukwLRb7gaMY', 'A2gJbC66DWM', 'TApdWxrBBmc', 'Tcev9dcFDkw', 'osGjIk0bAK8', '8uzinUnHxIo', 'ddgVHG5po5I', 'WSxKeIxuwjM', '58tNWJePMOo', 'OFoXr_g8yfA']",UChicago Institute of Politics
2015-04-20,309579,89,861,['1efahi'],3639,8y3cfaNcBi4,0.06222122228672201,David Leadbetter - Introduction to The A Swing (live presentation),13,1,"['oZYmvpaVqdQ', 'PjwQMnXaJo0', 'JUzKg4G6bgU', 'Nca9z_oggqQ', 'qq_BzCIJ1Sw', 'uypgmV0YlWY', 'Q6akWVwovRQ', 'OLaUYLyD4DA', '3GhyWA6wuuk', 'jdx8uQD346M', 'lHcsG7Nkp98', 'LqjnKH_BcOk', '5w5FyM7K6rg', '0T0zSja1YwE', 'OjVaeDAWQ9Q', '35QJOYJQas0', 'dz831ZUkVBk', 'VQKxEbiR5sQ']",The Leadbetter Golf Academy
2020-04-19,33296,144,502,"['1aagef', '1abdef', '1aghef', '1agjef', '1aicef', '1aieac', '1aief', '1aifff', '1aigcf', '1aiiaf', '1aijcf', '1bahef', '1bajef', '1bbiff', '1bchff', '1bdbff', '1bdeac', '1bdef', '1bdgef', '1bdicf', '1bfbef', '1bffef', '1bfjbf', '1bheef', '1bhgef', '1bjeff', '1bjjef', '1caief', '1cbdef', '1ccgef', '1daief', '1dbgef', '1djhef', '1djjef', '1eabef', '1eafef', '1eajbf', '1ebjef', '1edeef', '1edgef', '1ehbff', '1eheac', '1ehef', '1ehgef', '1ehicf', '1eiiff', '1ejcbf', '1ejeac', '1ejef', '1fbbef', '1fbeef', '1fchef', '1fcjef', '1ffief', '1fhhef', '1gahef', '1gajef', '1gbbef', '1gbfef', '1gbjbf', '1gcbff', '1gceac', '1gcef', '1gcgef', '1gcicf', '1gdeef', '1gdgef', '1geac', '1gecef', '1gedjc', '1gef', '1gegef', '1geicf', '1gfeef', '1gffac', '1gfff', '1ggbef', '1ggcac', '1ggcf', '1ggjbf', '1ghaef', '1ghgcf', '1ghief', '1giaac', '1giaf', '1gibbf', '1gidcf', '1gigff', '1gijef', '1gjcac', '1gjcf', '1gjdef', '1gjfbf', '1gjgaf', '1gjhff', '1haief', '1hbbef', '1hbeef', '1hggef', '1ibbef', '1ibeef', '1ijjef', '1jbbef', '1jbeef']",5580,-Vkv47NKuHM,4.417706782357317,White House Coronavirus News Conference,923,1,"['MrFqKEJwVF4', 'Qo6MoeMmL_I', 'VIgSgLFwEMs', 'wPm9k6ul9EI', '6kboQBS1_pc', 'k7v2F3usNVA', 'VPavIjOEL_I', 'Q0HbY_bh5f8', 'dRFbwjwQ4VE', 'OjVaeDAWQ9Q', 'szn6sZ-qkeQ', 'M624T3PTggU', 'MRYtk_xzt6Q', 'TO9d16c2XRM', 'Ug-HzOS5dc8', 'fxZTzMHdEvk', 'jv1gCFy3iMI', 'ea3xv_Np_2Y', 'KyOxKyupxhM', '3a79aCxgR60']",C-SPAN
2012-10-22,246653,318,1138,"['1aaaji', '1aacif', '1aadfi', '1aaiii', '1acaji', '1acfcf', '1acfi', '1acgii', '1aciif', '1adaji', '1addii', '1adffi', '1adjif', '1aecdi', '1aecef', '1aechd', '1aeicf', '1aeii', '1ahaii', '1ahedi', '1aheef', '1ahehd', '1ahfji', '1ahjcf', '1ahjea', '1ahjgi', '1ajcai', '1ajcf', '1ajdci', '1ajded', '1ajfji', '1ajgcf', '1aji', '1ajiaa', '1ajibi', '1ajica', '1ajiea', '1ajigf', '1ajija', '1ajjaf', '1ajjfi', '1ajjha', '1cacfi', '1caeii', '1cajcf', '1caji', '1ccaji', '1cccif', '1ccdfi', '1cciii', '1cdaji', '1cddii', '1cdffi', '1cdjif', '1cecdi', '1cecef', '1cechd', '1ceicf', '1ceii', '1cfaii', '1cfedi', '1cfeef', '1cfehd', '1cffji', '1cfjcf', '1cfjea', '1cfjgi', '1chbji', '1chffi', '1chhai', '1chhf', '1chjdi', '1chjef', '1chjhd', '1ciacf', '1ciai', '1cieji', '1cif', '1cifaa', '1cifbi', '1cifca', '1cifea', '1cifgf', '1cifja', '1cijif', '1cjafi', '1cjccf', '1cjcea', '1cjcgi', '1cjeji', '1cjfai', '1cjff', '1dacfi', '1daeii', '1dajcf', '1daji', '1dbaji', '1dbcif', '1dbdfi', '1dbiii', '1dcacf', '1dcaea', '1dcagi', '1dccii', '1dcfdi', '1dcfef', '1dcfhd', '1dcgji', '1dchff', '1dcjhf', '1ddaji', '1dddii', '1ddffi', '1ddjif', '1deaii', '1deedi', '1deeef', '1deehd', '1defji', '1dejcf', '1dejea', '1dejgi', '1dfcai', '1dfcf', '1dfdci', '1dfded', '1dffji', '1dfgcf', '1dfi', '1dfiaa', '1dfibi', '1dfica', '1dfiea', '1dfigf', '1dfija', '1dfjaf', '1dfjfi', '1dfjha', '1dgcdi', '1dgcef', '1dgchd', '1dgicf', '1dgii', '1dhecf', '1dhgji', '1dhiii', '1diaji', '1dieii', '1dihhf', '1diiai', '1diif', '1dijff', '1facdi', '1facef', '1fachd', '1faicf', '1faii', '1febcf', '1febea', '1febgi', '1fecfi', '1fedcf', '1fedi', '1feeai', '1feef', '1fehba', '1fehci', '1fehd', '1fehea', '1fehhf', '1feiif', '1ffcfi', '1ffeii', '1ffjcf', '1ffji', '1fjcai', '1fjcf', '1fjdii', '1fjea', '1fjeca', '1fjfji', '1fjgcf', '1fjgi', '1fjhdi', '1fjhef', '1fjhhd', '1fjifi', '1hacfi', '1haeii', '1hajcf', '1haji', '1hcaii', '1hcedi', '1hceef', '1hcehd', '1hcfji', '1hcjcf', '1hcjea', '1hcjgi', '1hdcdi', '1hdcef', '1hdchd', '1hdicf', '1hdii', '1hfaji', '1hffcf', '1hffi', '1hfgii', '1hfiif', '1hgaji', '1hgcif', '1hgdfi', '1hgiii', '1hhdci', '1hhded', '1hjaji', '1hjeii', '1hjhhf', '1hjiai', '1hjif', '1hjjff', '1iaaji', '1iadii', '1iaffi', '1iajif', '1icbcf', '1icbea', '1icbgi', '1iccfi', '1icdcf', '1icdi', '1iceai', '1icef', '1ichba', '1ichci', '1ichd', '1ichea', '1ichhf', '1iciif', '1ieafi', '1iebji', '1ieeii', '1iefcf', '1iefhi', '1iehif', '1ifcba', '1ifcff', '1ifcii', '1ifddi', '1ifdef', '1ifdhd', '1ifhaf', '1ifhfi', '1ifhha', '1ihaii', '1ihedi', '1iheef', '1ihehd', '1ihfji', '1ihjcf', '1ihjea', '1ihjgi', '1iicai', '1iicf', '1iidci', '1iided', '1iifji', '1iigcf', '1iii', '1iiiaa', '1iiibi', '1iiica', '1iiiea', '1iiigf', '1iiija', '1iijaf', '1iijfi', '1iijha', '1ijaji', '1ijiii', '1jaaji', '1jadii', '1jaffi', '1jajif', '1jciif', '1jddci', '1jdded']",9772,BEfCFpZtz8o,9.969754309480273,Election 2012 | Obama vs. Romney: Third Presidential Debate on Foreign Policy | The New York Times,2083,1,"['JTtpV279GBQ', 'hx1mjT73xYE', 'VsIX4BnxKmk', 'BE5tbgDHw7I', 'zTjpgYfYml8', 'w1-jasxb7NY', 'HxRQm-3bzf0', 'DvdfO0lq4rQ', '05VnURkqjXs', '62vqSb4YQOE', '4BTk2bKJ6uI', 'smkyorC5qwc', 'i5knEXDsrL4', 'YwzXxkMDvL8', 'F-nNIEduEOw', 'aYKKsRxhcro', 'VkBqLBsu-o4', 'ACs2DU3fV80', 'ooShpws3Dik', '7jK2eIpj6-c']",The New York Times
2015-03-12,593558,174,4921,['1jccfa'],5196,nL0dmBy5qTw,0.043076230813885,Unbound: John Cleese in conversation with John Hodgman (full talk),9,1,"['KnpY46lOTX4', '8DqUlaDnmqQ', 'e7LFQpHKgpI', 'zytwZqEP-8Y', 'uYaDx2Zxlqg', 'OFdPfl21GfQ', 'SYPZwZud_PA', 'AaNzjh1Jdks', 'ryu4x2-Kag4', 'xpsyCo74AHA', 'yi2bX2u5HpA', 'CEb7gi7W-_4', '2-p44-9S4O0', 'I8uu8S-1cdA', '-35bprSEOy8', '1ni559bHXDg', 'T46sPqN6Gj8', 'zP5cIAf3y_k', 'CNwFhLBrCeU']",BAMorg
2020-04-10,1721727,1497,44504,"['1aegai', '1afeee', '1ajbhi', '1ajche', '1bebdc', '1befbc', '1behjc', '1bhbdj', '1cegai', '1chhhe', '1cibhi', '1cihe', '1cihjc', '1cjfhe', '1dfbhi', '1dfche', '1dggai', '1diihe', '1edbdj', '1ejgfc', '1fagai', '1feehe', '1fjche', '1gdbdj', '1hdgai', '1hieee', '1hjihe', '1icehe', '1igai', '1igfai', '1igfje', '1iibhi', '1iiche', '1jebhi', '1jeee', '1jeejc', '1jhaee']",1380,k5OAjnveyJo,2.096376566275736,Shelter in Place with Shane Smith & Edward Snowden (Full Episode),438,1,"['e9yK1QndJSM', 'efs3QRr8LWw', 'voA0cS1JiGQ', 'hIXhnWUmMvw', 'PArFP7ZJrtg', 'Dh1JZVjKUAo', 'Nd7exbDzU1c', '-6lGG7OE3-0', 'd-6EXZ7yM2E', '0hLjuVyIIrs', '7-c-ZOMyLs8', 'dRFbwjwQ4VE', 'Gdd7dtDaYmM', 'Lld8KpTW8RA', 'xSPkj2rNHZ4', 'wMMXuKB0BoY', 'rIAZJNe7YtE', '97MWOERY_dE', 'zRvqkUoiKJo', '0rSCndxoZ4U']",VICE
2009-04-17,62453,80,468,['1dheii'],1547,wfLGDxnRH-Q,0.076579965891351,Lebanon and Grenada: President Reagans Address on Events in Lebanon and Grenada  10/27/83,16,1,"['_8YxFc_1b_0', 'ApTnYwh5KvE', '9VA4W1wDMAk', '5MDFX-dNtsM', '-LMKyx67nQc', 'vYeNuISN4Dc', 'Z97_qDsrqgU', '31g4U0QCwfQ', 'Baw9wiayaWQ', 'WxL3OU1dwmI', 'X7MtydR-fiI', 'qXBswFfh6AY', 'upU-RNPEJmY', 'EF73k5-Hiqg', '13xx1J5FdNE', 'HA7sP47e8tA', 'fAtYMD-H2UY', 'rG-DZqOX_wc', 'uCu7-Ka_zbY', 'j3ZTCPJ39LA']",ReaganFoundation
2020-04-21,21163,44,416,"['1fhajd', '1fhffd', '1fhjhd']",1688,Gc9K0UP9gkE,0.13401494030986402,The Point: ICU doctor in Wuhan speaks,28,1,"['3dxRPwr8GUY', 'R-aph0xk2Tc', 'rwt0KrzCbRQ', 'Faurx2UgZe0', 'EI0YyOy9N3Q', 'BepMqZ4pFXQ', 'Ha6dehSZn_Y', 'mUDJJb8Umzg', 'jUHiQRJiOSQ', 'CaSBHnYGfAM', 'TSSfWfAIWHc', 'gxZntmAxZ9k', 'A3bbgQIUmjY', 'VSQnOS7t4Gg', 'rRMkEDwJxbU', '7zMkL7ZHQ7M', '9hnXOYZ3bJI', '-ePZ7OdY-Dw', '3zDE1mtMFCw', '5Bi6mpjC674']",CGTN
2020-02-28,17239574,8874,181213,"['1gedgj', '1geijj']",1995,XU9FVqwO4TM,0.13880118817807302,The lockdown: One month in Wuhan,29,1,"['1Rrn7fmOn1o', 'MnhTFjxRVUM', '3K3fy5eKeuM', 'ycrqXJYf1SU', 'Le_rfTdayLs', 'Gdd7dtDaYmM', 'Y7nZ4mw4mXw', 'Y-GB9EYqAGM', 'o_lh7rlq-Kg', 'Faro2mDRklg', 'A1yXTlvTB08', 'k_9DLnl1RBE', 'xVc_AdJoAVs', 'pKmUxSlOoUE', 'ZBOwFBu05c8', 'iZi7gUp0gGU', '4wyAKEsUkVY', '2NZsL3idid0', 'qZ8VfUaqDk0', 'vFZZF39fgWM']",CGTN
2020-04-02,212705,146,956,"['1ajbhc', '1cibhc', '1dfbhc', '1geihc', '1iibhc', '1jebhc']",3594,miSKxKi_nrE,0.397258573061383,"ABC News Prime: Cruise ship standoff, millions file for unemployment, inside China",83,1,"['STGN2-NJvvA', 'w_Ma8oQLmSM', 'VPavIjOEL_I', 'yD6nm7IBDmM', 'N_mu7TRI9TU', '0Zixm-bB7e4', 'CdSCdZedJ94', 'Z_--V7m4EM0', '72CtMFyAmjs', 'ZDzfb_KyllA', 'dJv_fV62KJI', 'Y4WGJGzzBZc', 'ZkKKUV3t-18', 'APoSHB9pQk8', 'ywj6lgeoVA0', '7KUd0ONBb2Y', 'vATy-pP1pek', 'UnMyUSot3u8', 'KyOxKyupxhM', 'tDuS7uo0Cvw']",ABC News
2019-08-01,246059,59,7138,"['1eefac', '1eefdj']",1225,rBKO6NPdgmI,0.181877418991958,The CrossFit® Games 2019: Day 1,38,1,"['AQ5kvawbUAg', 'PItDzVLKtWI', 'QEJFJfHhc2g', 'dsvJ0nFlt4Y', 'AH4mGMG8OgQ', 'lLCrqcIF4Yg', 'cinCHO07OOk', 'yuMzLOq-qJ8', 'YcT6locbMPY', '8JVKkcw07A8', 'APp9pviMFtE', 'Q2ICfmoS5hg', 'dhj9WM-1gtw', 'Mtf9m08Y9jM', 'pCABeb9Ppuk', 'L4nekbKvBOU', 'akcc6DphLIg', 'I7LggD4qP9k', 'MvfUBc2h7qE']",TeamRICHEY
2017-11-03,407615,243,8218,"['1fgabb', '1heabb', '1hhcbb', '1iejbb', '1jcebb', '1jdcbb', '1jgabb']",679,2K0HwYj9tZE,0.24409864127868103,Special Report: Hollywood Child Abuse,51,1,"['uJgt6yii9Ks', '9Auq9mYxFEE', '1Yp91zKBGgY', 'TuyiZ-9SnpY', 'VQOOxOl9l80', 'Rt4a9ie5MGk', 'iVT31s2y_Pc', 'SX1xmaKPb9o', 'GESBI9pWWmI', 'fmchXgAYYu8', 'YhPNy7hPcWU', 'P7QWifeY2_A', 'Bf36bf4PMSk', 'HHs5M3pyd3Q', 'bQC_8jwCtbo', '8xF0r8D-OmA', '83NtUIlv-Oo', 'ALEfE3rNCqI', 'JrpD4FIlFX0', 'etao-pHnjUs']",Sky News
2018-10-08,9348,2,29,"['1agbfb', '1babfb', '1djbfb', '1ebfb', '1ebffe', '1fcbfb', '1gabfb']",4202,027UWf-JIIQ,0.34460984651108,Best Practices of Ag Weather Measurement with Bruce Bugbee,72,1,"['gnO4REew-1Q', 'D-uLwapyCUo', 'ID9rE5JewVg', 'dXkYPN3HD6A', 'VlYuBIEp-XI', 'ntJouJhLM48', 'zlrb_X6fYZ0', 'I_KPcg5eSV8', '6f5wBoPMGzg', 'wsaufB5F8dk', '6h8h0LhMtFU', 'uoOZMvdKNY4', 'qEbdv3bFKww', 'oK8e5bgqgT8', 'uUmIdq0D6-A', '-vPWP0HuVsE', 'X1O3OD-dI20', 'EK6gcYzB4pA', 'S7QA7Ae1ENA', 'eA6RUWYZ97Q']",Apogee Instruments Inc.
2019-10-15,3551635,9089,83170,"['1fhdbe', '1jfhhc']",837,C1roM98Dass,0.2536711370151,Should Piers Morgan Be Fired for His Views on Gender? | Good Morning Britain,53,1,"['vDT-Yj5n6zE', 'PtlJAybySJY', 'hxGEJqLEk2c', 'yZYQpge1W5s', '20q1e5lIF6A', 'N-wsEPQGTI8', 'I75kfAVF64A', 'kWqDglrWJjk', '08y5RrhgPcA', '1rQ_mphb7HU', 'fVnBKCzpMqY', 'O8ClR86bSMg', 'eoP4KuKOIuM', 't-v1UXFMzl0', 'vTyczkAkM2Y', '0PR3wJnKe6E', 'qyjiveTjfy4', 'XgsqLLYy3JA', 'S1pW6r9kjiw', 'WE6WC_BVZ4Q']",Good Morning Britain
2020-02-25,1071619,888,25745,['1jigei'],1643,PfHwBRYZvLs,0.047862478682094006,Why David Dobrik Is Single - You Up w/ Nikki Glaser,10,1,"['E_7cB5Km0nA', '31tyNOCzR8A', 'qoP0ZqLUZP8', 'FOve79tyWHc', 'RazS3p9FUcs', 'u6ciHEk2ZOM', 'BosurGQrQm4', 'JprsVXmVCnE', '17UsmVOL6X0', 'rHxs3xoPSqo', 'l11sWiT-gM0', 'UH3QKMtdyv4', '69bVChEGSBU', 'DhBzEcFQFWI', 'drqgCrwklQg', '7COYvXfw4qw', 'wqYSqY0IOnU', 'sejW3NMzogo', '1U9hmTglohU']",You Up with Nikki Glaser
2019-10-25,492837,881,8506,['1jijif'],449,Qc8XQQmnPb0,0.028717487209256,The Worst Thing to Say to Your Waxer - Megan Gailey,6,1,"['JUbtMbdx1Ys', 'M_3691YvEuQ', '1KRpYEySUjo', 'cPQf5XViRCQ', 'GvaDjXlrvVU', 'yYMbJFC33f8', 'xnKD4OMenUM', '7PuZkSI-Vg0', '1HGOWKcuqwQ', 'EQdeHNWf-0I', 'Qs07wh4IZGc', 'DywjJDDXedY', 'HNudt52BukY', 'bWO7PhEx95s', 'BY4HR3bjcH4', 'F5hA5vuQ9AM', 'n5onsDdBoto', 'gjgOhztMyGk', 'YYHG5Cr1BDs']",Comedy Central Stand-Up
2013-09-29,9995064,3134,69738,"['1fbhhg', '1hbhhg', '1ibhhg', '1jbhhg']",1599,Y_b2i_FvYPw,0.177091171123749,Hallucinogen Honey Hunters - Hunting Mad Honey - Full Documentary,37,1,"['aNUYGRn3W9Q', 'Kt17-xygdw4', 'sJ3fG-tnzCk', 'zL3UHF5SlEU', 'BFK3DJ7Kn6s', 'N1pHnOACMtk', 'g9G9VyfzSF0', 'z7667jwwX00', 'QKrlsCVHwWA', 'agLgG5rJa0I', 'ewZbGf1f1vY', '82S914f4sR4', 'UlqFdWgXEPs', '9-JoxKte1yQ', '5GCcJ6sLF10', 'o3cqZ5kqEB4', 'c_qKHYWmbbU', 'RYYf8cLUV5E', 'Ia2b54srRZM']",Raphael Treza
2018-05-27,914324,1133,18857,"['1iddhf', '1iggjf', '1jffhf']",926,1aIFODKW0_w,0.129228692441655,Donald Trumps Most Savage Moments!!!,27,1,"['Bmvxx_YbDsM', '9LR6EA91zLo', 'HA7sP47e8tA', 'BAKYvvM6IpE', 'Z97_qDsrqgU', '31FR-XA1ZRU', 'xdz-gD4N1Fs', 'rE0Z2k6BJI0', 'NxFkEj7KPC0', 's7gDXtRS0jo', 'O7EaCVnw5n4', '_FLo14GMYos', 'Pgs-LaWyUJI', 'jp71VWgqURQ', '-kjyltrKZSY', 'cOOs-ft7S2c', 'BTIfGFJqLko', 'y8EQFhj8ca4', 'H4ThZcq1oJQ', 'SQ-5kOHoRAo']",Domination Station
2019-12-19,2644486,2889,50077,"['1igcgg', '1igfdh']",1033,TtUld2FZoAg,0.10051120523239801,2020 December Democratic Debate in Los Angeles | The Daily Show,21,1,"['uLgpFZtI4eU', 'xecEV4dSAXE', 'zwFr6RX2Y40', 'GgHRGgViWfY', 'y8EQFhj8ca4', 'kIwTOCwYke4', '6UsHHOCH4q8', 'd1rHsI-g3z4', '0xK1DJ691sE', 'LdhQzXHYLZ4', 'jyOnfK_UMV4', '142DfJ4Ch1U', 'lY8ez2fVZlg', 'NucQzQBALr0', 'Cu07QRP82N0', 'c1nIqzwXT-s', 'c_KeluilBcs', 'V6UxhDPzbsE', '7MWxq80oze0', 'fZYfxsv1GQY']",The Daily Show with Trevor Noah
2012-09-28,2174876,1081,6516,['1dceji'],178,4Y8SZDH3B_4,0.019144991472837002,Best moments from presidential debates,4,1,"['KQrxsh1HQCs', 'HA7sP47e8tA', 'OWvjjaH3ssc', '31FR-XA1ZRU', 'QpHa8B0KvUk', '-IW6PwJYcOc', 'rE0Z2k6BJI0', 'Bmvxx_YbDsM', '5ir1hhpkwbo', 'Z97_qDsrqgU', 'LGHlZ9deXNo', 'F8MxP9adPO8', 'L00B4MeziiI', 'zDgRRVpemLo', 'xdz-gD4N1Fs', 'JhmdEq3JhoY', 'TrRLIlp35Uk', 'zKyfJuUd1Ow', 'UuygDcFw_k4', 'kUsF9xmvpOM']",CNN
