pubdate,views,dislikes,likes,duration,id,mult,title,nb_recommendations,depth,channel,key
2015-02-06,12486927,5156,288408,716,O2jkV4BsN6U,3.813441955193482,Did The Past Really Happen?,62,1,Vsauce,1abaa
2013-06-03,14712421,4378,359146,692,L45Q1_psDqk,1.845213849287169,Is Anything Real?,30,1,Vsauce,1abaaa
2015-09-23,15834707,5494,355417,1332,GDrBIKOR01c,2.39877800407332,Messages For The Future,39,1,Vsauce,1abaab
2018-12-19,-1,6482,172505,2068,KND_bBDE8RQ,3.321384928716904,The Stanford Prison Experiment,54,1,Vsauce,1abaac
2014-09-10,20760229,7464,429785,885,sHCHEykUxP4,1.045621181262729,Spooky Coincidences?,17,1,Vsauce,1abab
2019-10-24,5319176,4043,227533,2441,9Vmwsg8Eabo,1.230142566191446,What Is The Scariest Thing?,20,1,Vsauce,1ababa
2015-02-06,12486927,5156,288408,716,O2jkV4BsN6U,3.813441955193482,Did The Past Really Happen?,62,1,Vsauce,1ababb
2015-07-31,27714160,17867,612854,1454,s86-Z-CbaHA,4.490020366598778,The Banach–Tarski Paradox,73,1,Vsauce,1ababc
2019-01-02,-1,-1,-1,1567,xna-kdXZQHQ,1.845213849287169,How to Talk to Aliens,30,1,Vsauce,1abac
2019-01-09,-1,-1,-1,1707,BR-eMMCp7tg,0.49205702647657806,Behavior and Belief,8,1,Vsauce,1abaca
2013-02-01,12616817,3312,184982,770,lD08CuUi_Ek,0.79959266802444,Will We Ever Visit Other Stars?,13,1,Vsauce,1abacb
2018-12-26,-1,-1,-1,1865,zRxI0DaQrag,1.4761710794297351,Should I Die?,24,1,Vsauce,1abacc
2015-09-23,15834707,5494,355417,1332,GDrBIKOR01c,2.39877800407332,Messages For The Future,39,1,Vsauce,1abb
2013-07-12,11810294,2997,188210,637,gCBlAAtJA54,0.9226069246435841,Are We Ready For Aliens?,15,1,Vsauce,1abba
2013-02-01,12616817,3312,184982,770,lD08CuUi_Ek,0.79959266802444,Will We Ever Visit Other Stars?,13,1,Vsauce,1abbaa
2015-09-23,15834707,5494,355417,1332,GDrBIKOR01c,2.39877800407332,Messages For The Future,39,1,Vsauce,1abbab
2014-09-10,20760229,7464,429785,885,sHCHEykUxP4,1.045621181262729,Spooky Coincidences?,17,1,Vsauce,1abbac
2019-10-24,5319176,4043,227533,2441,9Vmwsg8Eabo,1.230142566191446,What Is The Scariest Thing?,20,1,Vsauce,1abbb
2018-12-19,-1,6482,172505,2068,KND_bBDE8RQ,3.321384928716904,The Stanford Prison Experiment,54,1,Vsauce,1abbba
2017-12-06,-1,-1,-1,1998,U3lWVLuc6CE,0.430549898167006,The Psychedelic Experience - Mind Field S2 (Ep 2),7,1,Vsauce,1abbbb
2019-01-02,-1,-1,-1,1567,xna-kdXZQHQ,1.845213849287169,How to Talk to Aliens,30,1,Vsauce,1abbbc
2015-07-31,27714160,17867,612854,1454,s86-Z-CbaHA,4.490020366598778,The Banach–Tarski Paradox,73,1,Vsauce,1abbc
2016-06-13,19554190,13570,453034,1297,IJhgZBn-LHg,4.9820773930753575,How Earth Moves,81,1,Vsauce,1abbca
2017-01-21,10465853,4031,349530,1557,skvnj67YGmw,2.029735234215886,The Brachistochrone,33,1,Vsauce,1abbcb
2015-09-15,15796582,4402,415226,1265,fCn8zs912OE,2.214256619144603,The Zipf Mystery,36,1,Vsauce,1abbcc
2018-12-19,-1,6482,172505,2068,KND_bBDE8RQ,3.321384928716904,The Stanford Prison Experiment,54,1,Vsauce,1abc
2018-12-26,-1,-1,-1,1865,zRxI0DaQrag,1.4761710794297351,Should I Die?,24,1,Vsauce,1abca
2019-01-02,-1,-1,-1,1567,xna-kdXZQHQ,1.845213849287169,How to Talk to Aliens,30,1,Vsauce,1abcaa
2017-12-27,-1,-1,-1,1573,wcPzTr-BbAA,0.5535641547861501,Divergent Minds - Mind Field S2 (Ep 7),9,1,Vsauce,1abcab
2017-01-25,-1,-1,-1,1535,zD68reVP0Ek,0.738085539714867,Destruction - Mind Field (Ep 3),12,1,Vsauce,1abcac
2017-01-18,27553406,27502,547756,2086,iqKdEhx-dD4,0.9841140529531561,Isolation - Mind Field (Ep 1),16,1,Vsauce,1abcb
2017-01-18,-1,-1,-1,1391,fbyIYXEu-nQ,0.307535641547861,Conformity - Mind Field (Ep 2),5,1,Vsauce,1abcba
2018-12-19,-1,6482,172505,2068,KND_bBDE8RQ,3.321384928716904,The Stanford Prison Experiment,54,1,Vsauce,1abcbb
2017-01-25,-1,-1,-1,1535,zD68reVP0Ek,0.738085539714867,Destruction - Mind Field (Ep 3),12,1,Vsauce,1abcbc
2016-11-12,21103309,11796,325668,906,1KgSp94nCZw,0.9841140529531561,The Chilling Exorcism Of Anneliese Michel,16,1,BuzzFeed Multiplayer,1abcc
2016-10-26,24616501,9350,399337,2778,Mx8JkGHaGUI,0.307535641547861,3 Horrifying Cases Of Ghosts And Demons,5,1,BuzzFeed Multiplayer,1abcca
2016-07-29,20969683,19876,287813,898,3C9wZf88y4Q,0.369042769857433,The Secret Society Of The Illuminati,6,1,BuzzFeed Multiplayer,1abccb
2016-12-03,13700406,3928,221625,894,6U_avfWqwf4,0.307535641547861,The Bizarre Toxic Death Of Gloria Ramirez,5,1,BuzzFeed Multiplayer,1abccc
2020-02-18,1010399,3169,32953,1123,IwJzsE8CvzQ,2.706313645621181,Why People Think the World is Flat,44,1,Johnny Harris,1ac
2019-05-22,2111005,8533,65947,2714,JDy95_eNPzM,4.182484725050917,Response to Globebusters - The Earth Still Isn't Flat,68,1,Professor Dave Explains,1aca
2019-07-02,1130929,4607,48879,1111,KyD8VIK032o,3.874949083503055,The 10 Things That All Flat Earthers Say,63,1,Professor Dave Explains,1acaa
2019-05-22,2111005,8533,65947,2714,JDy95_eNPzM,4.182484725050917,Response to Globebusters - The Earth Still Isn't Flat,68,1,Professor Dave Explains,1acaaa
2019-10-11,11426178,14603,360520,2069,Q7yvvq-9ytE,3.936456211812627,Flat Earthers vs Scientists: Can We Trust Science?,64,1,Jubilee,1acaab
2019-09-19,4618294,2595,164870,889,1VPfZ_XzisU,4.182484725050917,"The Bizarre Behavior of Rotating Bodies, Explained",68,1,Veritasium,1acaac
2013-01-29,1110805,5457,27019,789,_loUDS4c3Cs,2.275763747454175,Moon Landings Faked? Filmmaker Says Not!,37,1,VideoFromSpace,1acab
2014-07-17,10107622,9064,40040,10951,S9HdPi9Ikhk,1.3531568228105901,Restored Apollo 11 Moonwalk - Original NASA EVA Mission Video - Walking on the Moon,22,1,NASA,1acaba
2018-04-23,21713175,12515,550247,693,t6rHHnABoT8,2.583299389002036,Astronaut Chris Hadfield Debunks Space Myths | WIRED,42,1,WIRED,1acabb
2018-12-02,487980,1114,13561,3433,3lBpuBqxDVA,1.5376782077393072,Meeting & Interviewing A Flat-Earther!,25,1,Alfie Deyes,1acabc
2014-12-04,29921541,45974,557247,631,VNqNnUJVcVs,5.351120162932791,Is Earth Actually Flat?,87,1,Vsauce,1acac
2016-06-13,19554190,13570,453034,1297,IJhgZBn-LHg,4.9820773930753575,How Earth Moves,81,1,Vsauce,1acaca
2015-02-06,12486927,5156,288408,716,O2jkV4BsN6U,3.813441955193482,Did The Past Really Happen?,62,1,Vsauce,1acacb
2020-02-18,1010399,3169,32953,1123,IwJzsE8CvzQ,2.706313645621181,Why People Think the World is Flat,44,1,Johnny Harris,1acacc
2019-07-02,1130929,4607,48879,1111,KyD8VIK032o,3.874949083503055,The 10 Things That All Flat Earthers Say,63,1,Professor Dave Explains,1acb
2019-05-22,2111005,8533,65947,2714,JDy95_eNPzM,4.182484725050917,Response to Globebusters - The Earth Still Isn't Flat,68,1,Professor Dave Explains,1acba
2019-07-02,1130929,4607,48879,1111,KyD8VIK032o,3.874949083503055,The 10 Things That All Flat Earthers Say,63,1,Professor Dave Explains,1acbaa
2013-01-29,1110805,5457,27019,789,_loUDS4c3Cs,2.275763747454175,Moon Landings Faked? Filmmaker Says Not!,37,1,VideoFromSpace,1acbab
2014-12-04,29921541,45974,557247,631,VNqNnUJVcVs,5.351120162932791,Is Earth Actually Flat?,87,1,Vsauce,1acbac
2019-10-11,11426178,14603,360520,2069,Q7yvvq-9ytE,3.936456211812627,Flat Earthers vs Scientists: Can We Trust Science?,64,1,Jubilee,1acbb
2014-12-04,29921541,45974,557247,631,VNqNnUJVcVs,5.351120162932791,Is Earth Actually Flat?,87,1,Vsauce,1acbba
,-1,-1,-1,-1,G3fBWRol7Fs,2.091242362525458,,34,1,,1acbbb
2020-03-24,2264626,1614,86014,2157,3RkhZgRNC1k,4.182484725050917,"Astronaut Chris Hadfield Reviews Space Movies, from 'Gravity' to 'Interstellar' | Vanity Fair",68,1,Vanity Fair,1acbbc
2019-09-19,4618294,2595,164870,889,1VPfZ_XzisU,4.182484725050917,"The Bizarre Behavior of Rotating Bodies, Explained",68,1,Veritasium,1acbc
2019-11-20,3063506,2498,134982,839,K-Fc08X56R0,1.845213849287169,3 Perplexing Physics Problems,30,1,Veritasium,1acbca
