title,genre,views,likes,dislikes,description,duration,datePublished,uploadDate,key,channel,channel_url,channel_id,recommendations,id
5 Facts That Prove The Earth Is Flat,Autos & Vehicles,2782518,"40,651","24,578","Is The Earth Flat? Five Professionals Provide Scientific Proof5 Ways To Prove You're A Car Guy - https://youtu.be/S9kMj02hhg4EE Shirts! - bit.ly/2BHsiuoRecommended Books & Car Products - http://amzn.to/2BrekJmSubscribe for new videos every Wednesday! - https://goo.gl/VZstk7Related Videos:10 Benefits Getting Your Car Stolen - https://youtu.be/CN_LaOmV1hMLife Of A YouTuber - https://youtu.be/6ySK6XGS13MWhat If Cars Didn't Exist? - https://youtu.be/q36YG3e7f7g5 Ways To Prove You're A Car Guy - https://youtu.be/S9kMj02hhg4When it comes to the earth being flat, humans of average intelligence often have what sound to be like very valid questions:1. If the Earth is flat, why is the moon round?2. If the Earth is flat, why do we have tides?3. If the Earth is flat, why do we use globes?4. If the Earth is flat, how do we explain space exploration? 5. If the Earth is flat, why do we orbit around the sun?These are all wonderful, painfully obvious questions, but as often occurs in nature, what's painfully obvious is painfully false. The Earth is flat, Bigfoot is real, and we never landed on the moon. And this video proves it. Engineering Explained is a participant in the Amazon Influencer Program.Don't forget to check out my other pages below!Facebook: http://www.facebook.com/engineeringex...Official Website: http://www.howdoesacarwork.comTwitter: http://www.twitter.com/jasonfenske13Instagram: http://www.instagram.com/engineeringe...Car Throttle: https://www.carthrottle.com/user/engi...Amazon: https://www.amazon.com/shop/engineeri...EE Extra: https://www.youtube.com/channel/UCsrY...NEW VIDEO EVERY WEDNESDAY!",PT7M30S,2018-04-01,2018-04-01,1,Engineering Explained,/channel/UClqhvGmHcvWL9w3R48t9QXQ,UClqhvGmHcvWL9w3R48t9QXQ,20,e5ACN9iF8Jw
